wavelength,throughput,filter,lambda_c
4.159090368,0.14638178929135126,F430M,4.286
4.1604416,0.16380072619456085,F430M,4.286
4.161792831,0.1825494936270212,F430M,4.286
4.163144063,0.2025578519257723,F430M,4.286
4.164495294,0.2236510440940031,F430M,4.286
4.165846525,0.2455254564348466,F430M,4.286
4.167197757,0.2677336128562324,F430M,4.286
4.168548988,0.2902078664444629,F430M,4.286
4.169900220000001,0.31270837033916454,F430M,4.286
4.171251451,0.33497614099475753,F430M,4.286
4.172602683,0.35651030576400755,F430M,4.286
4.173953914,0.37668787154601346,F430M,4.286
4.175305146,0.3958750811970513,F430M,4.286
4.1766563770000005,0.413838529036995,F430M,4.286
4.178007608,0.4305105722536829,F430M,4.286
4.17935884,0.4457117574858755,F430M,4.286
4.180710071,0.4589873497657944,F430M,4.286
4.182061303,0.4709186197793598,F430M,4.286
4.183412534,0.48149886622171184,F430M,4.286
4.184763766,0.4908111424149143,F430M,4.286
4.186114997,0.4988908463666105,F430M,4.286
4.187466228,0.5054419733693942,F430M,4.286
4.18881746,0.5110587579099479,F430M,4.286
4.190168691,0.515825497333665,F430M,4.286
4.191519923,0.5197657847086226,F430M,4.286
4.1928711540000005,0.5229487470563379,F430M,4.286
4.194222386000001,0.5254388845768749,F430M,4.286
4.195573617,0.5274325986216186,F430M,4.286
4.196924849,0.5290074119196214,F430M,4.286
4.198276079999999,0.5302486072801077,F430M,4.286
4.199627311,0.531207871610837,F430M,4.286
4.200978543,0.5318756707633818,F430M,4.286
4.202329774,0.5323839132674257,F430M,4.286
4.203681006,0.5327656185715083,F430M,4.286
4.205032237,0.5330728016154929,F430M,4.286
4.206383469,0.5332563413847842,F430M,4.286
4.2077347,0.5333759353680987,F430M,4.286
4.209085931,0.5334910832156816,F430M,4.286
4.210437163,0.5335781408521251,F430M,4.286
4.211788394,0.5336291887739637,F430M,4.286
4.213139626,0.533688616255457,F430M,4.286
4.214490857,0.5337794901886773,F430M,4.286
4.215842089,0.5338643001839349,F430M,4.286
4.217193320000001,0.5339516796434227,F430M,4.286
4.218544552,0.5340715175811515,F430M,4.286
4.219895783,0.5342312906263093,F430M,4.286
4.221247013999999,0.5343651476222397,F430M,4.286
4.2225982460000004,0.53451386985137606,F430M,4.286
4.223949477,0.5346862410451139,F430M,4.286
4.225300709,0.5348663616040135,F430M,4.286
4.22665194,0.5350092267074493,F430M,4.286
4.228003171999999,0.5351616866394062,F430M,4.286
4.229354403,0.5353207054651222,F430M,4.286
4.230705634,0.5354632725766069,F430M,4.286
4.232056866,0.5355532375384713,F430M,4.286
4.233408097000001,0.5356626054819724,F430M,4.286
4.234759329,0.5357515992128126,F430M,4.286
4.23611056,0.5358015533668683,F430M,4.286
4.237461792,0.5358215782645186,F430M,4.286
4.238813023,0.5358672740552948,F430M,4.286
4.240164255,0.535877081141156,F430M,4.286
4.241515486,0.5358634780591072,F430M,4.286
4.242866717,0.5358285664672527,F430M,4.286
4.244217949,0.5357950602123167,F430M,4.286
4.24556918,0.5356926591620079,F430M,4.286
4.246920412000001,0.5355406503037685,F430M,4.286
4.248271643,0.5353483740154106,F430M,4.286
4.249622875,0.5351412777104518,F430M,4.286
4.250974105999999,0.5348276811395924,F430M,4.286
4.252325338,0.5344641394410603,F430M,4.286
4.2536765690000005,0.5340617682991191,F430M,4.286
4.2550278,0.5336073926395297,F430M,4.286
4.256379032,0.5330264614211491,F430M,4.286
4.257730263,0.5323566180487733,F430M,4.286
4.259081495,0.5316004191154203,F430M,4.286
4.260432726,0.5307311404172543,F430M,4.286
4.261783958,0.5296913273248431,F430M,4.286
4.263135189,0.5284559036425914,F430M,4.286
4.26448642,0.5270187639026868,F430M,4.286
4.265837652,0.5253208528765887,F430M,4.286
4.267188883,0.5233125180061602,F430M,4.286
4.268540115,0.5208295076001077,F430M,4.286
4.2698913460000005,0.5178782093833265,F430M,4.286
4.271242578000001,0.5145632843504624,F430M,4.286
4.272593809,0.5110322141937071,F430M,4.286
4.273945041,0.5077695201920276,F430M,4.286
4.275296271999999,0.5059366601288176,F430M,4.286
4.276647503,0.5059436112423956,F430M,4.286
4.277998735,0.5079252505043825,F430M,4.286
4.279349966,0.5119743493659168,F430M,4.286
4.280701198,0.5165217605255272,F430M,4.286
4.282052429,0.5201843486522799,F430M,4.286
4.283403661,0.5226739868921539,F430M,4.286
4.284754892,0.523866050893935,F430M,4.286
4.286106123,0.5238807574127498,F430M,4.286
4.287457355,0.5235789454142828,F430M,4.286
4.288808586,0.5231294214382907,F430M,4.286
4.290159818,0.522668493376657,F430M,4.286
4.291511049,0.5221641849675378,F430M,4.286
4.292862281,0.521671337398041,F430M,4.286
4.294213512000001,0.5212235266609317,F430M,4.286
4.295564744,0.5207807032812586,F430M,4.286
4.296915975,0.5203213070759485,F430M,4.286
4.298267206,0.5199111172271187,F430M,4.286
4.299618438,0.5195113509278884,F430M,4.286
4.300969669,0.5191344827488397,F430M,4.286
4.302320901,0.5187700615617805,F430M,4.286
4.303672132,0.5184332748839997,F430M,4.286
4.305023363999999,0.5181622933670156,F430M,4.286
4.306374595,0.5178988921352965,F430M,4.286
4.307725826,0.5176455160842135,F430M,4.286
4.309077058,0.5174984573019629,F430M,4.286
4.310428289000001,0.5173723640215004,F430M,4.286
4.311779521,0.5172761884125759,F430M,4.286
4.313130752,0.517216672460244,F430M,4.286
4.314481984,0.5172062731307243,F430M,4.286
4.315833215,0.5172259957837202,F430M,4.286
4.317184447,0.5172919229688533,F430M,4.286
4.318535678,0.5173331507524143,F430M,4.286
4.319886909,0.5174429659267903,F430M,4.286
4.321238141,0.5175975609482772,F430M,4.286
4.322589372,0.5177280949684713,F430M,4.286
4.323940604000001,0.5178556870824003,F430M,4.286
4.325291835,0.5180554268377482,F430M,4.286
4.326643067,0.5182076120255621,F430M,4.286
4.327994297999999,0.5183357770287005,F430M,4.286
4.3293455299999994,0.518467130161075,F430M,4.286
4.330696761,0.518583517035388,F430M,4.286
4.332047992,0.5186901109110549,F430M,4.286
4.333399224,0.5187206826990832,F430M,4.286
4.334750455,0.5187034789667699,F430M,4.286
4.336101687,0.5186822366675838,F430M,4.286
4.337452918,0.51855865253012845,F430M,4.286
4.33880415,0.5183591994403173,F430M,4.286
4.340155381,0.5181153791637558,F430M,4.286
4.341506612,0.5177752707672276,F430M,4.286
4.342857844,0.5173439016917769,F430M,4.286
4.344209075,0.5168483205810853,F430M,4.286
4.345560307,0.51624525768169,F430M,4.286
4.3469115380000005,0.5155686633694632,F430M,4.286
4.34826277,0.5148347409861249,F430M,4.286
4.349614001,0.5139802767599724,F430M,4.286
4.350965233,0.5130695935457008,F430M,4.286
4.352316464,0.5121159892683901,F430M,4.286
4.353667695,0.5110887569310761,F430M,4.286
4.355018927,0.5100114191940448,F430M,4.286
4.356370158,0.5089090473947312,F430M,4.286
4.35772139,0.5077824446002914,F430M,4.286
4.359072621,0.5066345247168111,F430M,4.286
4.360423853,0.5054382795866255,F430M,4.286
4.361775084,0.5042527315532577,F430M,4.286
4.363126315000001,0.5030438118667229,F430M,4.286
4.364477547000001,0.5017852176699531,F430M,4.286
4.365828778,0.500464032812694,F430M,4.286
4.36718001,0.49907233131622,F430M,4.286
4.368531241,0.49754270423330105,F430M,4.286
4.369882473,0.4958520223825016,F430M,4.286
4.371233704,0.4939104648763913,F430M,4.286
4.372584936,0.4916199187121673,F430M,4.286
4.373936167,0.48894846726592034,F430M,4.286
4.375287398,0.48584105549457046,F430M,4.286
4.37663863,0.4819756218041902,F430M,4.286
4.377989861,0.4773423715403528,F430M,4.286
4.379341093,0.47195236997249645,F430M,4.286
4.380692324,0.4657483767241588,F430M,4.286
4.382043555999999,0.4580221619997096,F430M,4.286
4.383394787,0.4492455457363103,F430M,4.286
4.384746018,0.4393979463466663,F430M,4.286
4.38609725,0.4281947984558626,F430M,4.286
4.387448481000001,0.41522826408725977,F430M,4.286
4.388799713,0.40112115743666255,F430M,4.286
4.390150944,0.3859405459153344,F430M,4.286
4.391502176,0.3691033635476169,F430M,4.286
4.392853407,0.3509629038952874,F430M,4.286
4.394204639,0.3320674889015137,F430M,4.286
4.39555587,0.3126086554906778,F430M,4.286
4.396907101,0.29178015988519,F430M,4.286
4.398258332999999,0.2708902173737011,F430M,4.286
4.399609564,0.2501450892595228,F430M,4.286
4.400960796000001,0.2294980019560675,F430M,4.286
4.402312027,0.20901131533619657,F430M,4.286
4.403663259,0.18941439133510263,F430M,4.286
4.405014489999999,0.17085156105315877,F430M,4.286
4.406365721999999,0.15311708000332142,F430M,4.286
4.407716953,0.1366222916929258,F430M,4.286
4.409068184,0.12150914339044495,F430M,4.286
4.410419416,0.1077227584493427,F430M,4.286
4.411770647,0.09517007672480218,F430M,4.286
4.413121879,0.08394778382588994,F430M,4.286
4.41447311,0.07394650438784156,F430M,4.286
4.415824342,0.06506137260348238,F430M,4.286
4.417175573000001,0.05721557360103707,F430M,4.286
4.418526804,0.0503088475713714,F430M,4.286
4.419878036,0.04423850733114315,F430M,4.286
4.421229266999999,0.03893314994568909,F430M,4.286
4.422580499,0.03428557254359411,F430M,4.286
4.4239317300000005,0.03021517834729741,F430M,4.286
4.425282962,0.02666019105662585,F430M,4.286
4.426634193,0.02355983402516093,F430M,4.286
4.427985425,0.02084456161707733,F430M,4.286
4.429336656,0.01846418234439939,F430M,4.286
4.430687887,0.01638873339053466,F430M,4.286
4.432039119,0.01456728628043176,F430M,4.286
4.43339035,0.01296465958612871,F430M,4.286
4.434741582,0.01155527503537799,F430M,4.286
4.436092813,0.01031634949651416,F430M,4.286
4.437444045,0.00922280995192013,F430M,4.286
4.438795276,0.00825763531486234,F430M,4.286
4.440146507000001,0.00740713278748948,F430M,4.286
4.441497739000001,0.00665164838096141,F430M,4.286
4.44284897,0.00598023930442198,F430M,4.286
4.444200202,0.005385971769282,F430M,4.286
4.445551432999999,0.0048568499659,F430M,4.286
4.446902665,0.0043854342688451,F430M,4.286
4.448253896,0.00396629963952952,F430M,4.286
4.449605128,0.00359411857499164,F430M,4.286
4.450956359,0.00325831162269783,F430M,4.286
4.45230759,0.002955347543838,F430M,4.286
4.453658822,0.0026847449507877,F430M,4.286
4.455010053,0.0024427517573096,F430M,4.286
4.456361285,0.00222446466520841,F430M,4.286
4.457712516,0.00202659339990145,F430M,4.286
4.459063747999999,0.00184928444305884,F430M,4.286
4.460414979,0.0016897704195603,F430M,4.286
4.4617662110000005,0.00154622306133645,F430M,4.286
4.463117442,0.00141615449153897,F430M,4.286
4.464468673000001,0.00129837719104344,F430M,4.286
4.465819905,0.0011915639006616,F430M,4.286
4.467171136,0.00109491071838465,F430M,4.286
4.468522368,0.00100624060259326,F430M,4.286
4.469873599,9.2527714442411e-4,F430M,4.286
4.471224831000001,8.5172961154104e-4,F430M,4.286
4.472576062,7.8471037103001e-4,F430M,4.286
4.473927293,7.2344308288841e-4,F430M,4.286
4.475278524999999,6.6744838915693e-4,F430M,4.286
4.476629756,6.1685750966718e-4,F430M,4.286
4.4779809880000006,5.6983866872139e-4,F430M,4.286
4.479332219,5.2642014267405e-4,F430M,4.286
4.480683451,4.868324700577e-4,F430M,4.286
4.482034682,4.5129033993119e-4,F430M,4.286
4.483385914,4.1835101992646e-4,F430M,4.286
4.484737145,3.8722644968628e-4,F430M,4.286
4.486088376,3.5934546649796e-4,F430M,4.286
4.487439608,3.3469590474172e-4,F430M,4.286
4.488790839,3.1303863504373e-4,F430M,4.286
4.490142071,2.9152424485801e-4,F430M,4.286
4.491493302,2.7023565542561e-4,F430M,4.286
4.492844534,2.4957739933262e-4,F430M,4.286
4.494195765000001,2.2986500452103e-4,F430M,4.286
4.495546996,2.1272521947233e-4,F430M,4.286
4.496898228,1.9834313503493e-4,F430M,4.286
4.498249458999999,1.87970782491e-4,F430M,4.286
4.499600691,1.7810821390996e-4,F430M,4.286
4.5009519220000005,1.6758781576437e-4,F430M,4.286
4.502303154,1.5573573044615e-4,F430M,4.286
4.503654385,1.4635232144574e-4,F430M,4.286
4.505005617,1.3856789914176e-4,F430M,4.286
4.506356848,1.3231787015161e-4,F430M,4.286
4.507708079,1.2421759001875e-4,F430M,4.286
4.509059311,1.1693568885179e-4,F430M,4.286
4.510410542,1.104923149337e-4,F430M,4.286
4.511761774,1.0476052571879e-4,F430M,4.286
4.513113005,9.84662846838506e-5,F430M,4.286
4.514464237,9.230294485311906e-5,F430M,4.286
4.5158154680000004,8.716509377695759e-5,F430M,4.286
4.517166699000001,8.309266684007854e-5,F430M,4.286
4.518517931,7.953821054332088e-5,F430M,4.286
4.519869162,7.635130652181847e-5,F430M,4.286
4.521220394,7.354773751333852e-5,F430M,4.286
4.522571624999999,7.022010666869071e-5,F430M,4.286
4.523922857,6.601487034417218e-5,F430M,4.286
4.525274088,6.094659662368877e-5,F430M,4.286
4.52662532,5.6524820337779005e-5,F430M,4.286
4.527976551,5.278007443160223e-5,F430M,4.286
4.529327782,4.900057414393057e-5,F430M,4.286
4.530679014,4.5700425779289165e-5,F430M,4.286
4.532030245,4.2978109105144984e-5,F430M,4.286
4.533381477,3.9883015771087314e-5,F430M,4.286
4.534732708,3.511712293911467e-5,F430M,4.286
4.53608394,2.9991313122204487e-5,F430M,4.286
4.537435171,2.6340341186097236e-5,F430M,4.286
4.5387864030000005,2.5646739742423632e-5,F430M,4.286
4.540137634,2.5955499746591035e-5,F430M,4.286
4.541488865,2.5696575811675456e-5,F430M,4.286
4.542840097,2.470810851032504e-5,F430M,4.286
4.544191328,2.357984490175674e-5,F430M,4.286
4.54554256,2.263814029108521e-5,F430M,4.286
4.5468937910000005,2.074543261589687e-5,F430M,4.286
4.548245023000001,2.002779753833484e-5,F430M,4.286
4.549596254,1.9180919959182708e-5,F430M,4.286
4.550947485,0,F430M,4.286
4.552298716,0,F430M,4.286
3.646973654,0,F444W,4.421
3.648324885,0,F444W,4.421
3.649676116,2.6029745937850077e-5,F444W,4.421
3.651027347,2.639450841694571e-5,F444W,4.421
3.652378579,2.676028484569796e-5,F444W,4.421
3.65372981,2.6807852806641412e-5,F444W,4.421
3.655081042,2.6711613482308528e-5,F444W,4.421
3.656432273,2.6709498941011656e-5,F444W,4.421
3.657783504,2.6739404102966343e-5,F444W,4.421
3.659134736,2.700643262405137e-5,F444W,4.421
3.660485967,2.7486201354350423e-5,F444W,4.421
3.661837199,2.7929956551853652e-5,F444W,4.421
3.66318843,2.8470140564604397e-5,F444W,4.421
3.664539662,2.9077586998924592e-5,F444W,4.421
3.665890893,2.984394615910711e-5,F444W,4.421
3.667242125,3.0798393901808454e-5,F444W,4.421
3.668593356,3.166042508792648e-5,F444W,4.421
3.669944587,3.226512115965731e-5,F444W,4.421
3.671295819,3.287763584852059e-5,F444W,4.421
3.67264705,3.3727250037048165e-5,F444W,4.421
3.673998282,3.47796312774359e-5,F444W,4.421
3.675349513,3.588735239053407e-5,F444W,4.421
3.676700745,3.704568149862704e-5,F444W,4.421
3.678051976,3.828786047311702e-5,F444W,4.421
3.679403208,3.9572527789176424e-5,F444W,4.421
3.680754439,4.105262344628389e-5,F444W,4.421
3.68210567,4.2414888471625885e-5,F444W,4.421
3.683456902,4.326200726018518e-5,F444W,4.421
3.684808133,4.404700775962978e-5,F444W,4.421
3.686159365,4.5052181783741334e-5,F444W,4.421
3.687510596,4.609167820764947e-5,F444W,4.421
3.688861828,4.735486815113662e-5,F444W,4.421
3.690213059,4.8902280347345145e-5,F444W,4.421
3.69156429,5.061000231748813e-5,F444W,4.421
3.692915522,5.285587222581518e-5,F444W,4.421
3.694266753,5.557641055997108e-5,F444W,4.421
3.695617985,5.857311905728475e-5,F444W,4.421
3.696969216,6.204525151719626e-5,F444W,4.421
3.698320448,6.56320407920142e-5,F444W,4.421
3.699671679,6.902103970452388e-5,F444W,4.421
3.701022911,7.244506188555701e-5,F444W,4.421
3.702374142,7.598025089053701e-5,F444W,4.421
3.703725373,7.989874709375252e-5,F444W,4.421
3.705076605,8.408850690881753e-5,F444W,4.421
3.706427836,8.815676868209207e-5,F444W,4.421
3.707779068,9.22445927268383e-5,F444W,4.421
3.709130299,9.693675139733537e-5,F444W,4.421
3.710481531,1.0233605540484e-4,F444W,4.421
3.711832762,1.0822638755165e-4,F444W,4.421
3.713183993,1.1443251711626e-4,F444W,4.421
3.714535225,1.2094700626799e-4,F444W,4.421
3.715886456,1.2840974347289e-4,F444W,4.421
3.717237688,1.3691285673747e-4,F444W,4.421
3.718588919,1.4610965571073e-4,F444W,4.421
3.719940151,1.5559820791908e-4,F444W,4.421
3.721291382,1.6548736052445e-4,F444W,4.421
3.722642614,1.7657849787907e-4,F444W,4.421
3.723993845,1.8896182874387e-4,F444W,4.421
3.725345076,2.0181134576888e-4,F444W,4.421
3.726696308,2.1492106418543e-4,F444W,4.421
3.728047539,2.2857206762037e-4,F444W,4.421
3.729398771,2.4317340574966e-4,F444W,4.421
3.730750002,2.5952226346221e-4,F444W,4.421
3.732101234,2.774736723242e-4,F444W,4.421
3.733452465,2.9627918649454e-4,F444W,4.421
3.734803696,3.1612108733716e-4,F444W,4.421
3.736154928,3.3737209690382e-4,F444W,4.421
3.737506159,3.6025209199984e-4,F444W,4.421
3.738857391,3.8497687439105e-4,F444W,4.421
3.740208622,4.1092590303977e-4,F444W,4.421
3.741559854,4.377455750029e-4,F444W,4.421
3.742911085,4.6604320681691e-4,F444W,4.421
3.744262317,4.9598847948003e-4,F444W,4.421
3.745613548,5.2766847810641e-4,F444W,4.421
3.746964779,5.6146455183231e-4,F444W,4.421
3.748316011,5.9721128092538e-4,F444W,4.421
3.749667242,6.3517044545181e-4,F444W,4.421
3.751018474,6.7611964522368e-4,F444W,4.421
3.752369705,7.1965392756164e-4,F444W,4.421
3.753720937,7.6553933680397e-4,F444W,4.421
3.755072168,8.1402401318559e-4,F444W,4.421
3.7564234,8.6508547438088e-4,F444W,4.421
3.757774631,9.1924680801141e-4,F444W,4.421
3.759125862,9.7677767342054e-4,F444W,4.421
3.760477094,0.00103712612071468,F444W,4.421
3.761828325,0.00110058365015895,F444W,4.421
3.763179557,0.00116767686851276,F444W,4.421
3.764530788,0.001238282367153,F444W,4.421
3.76588202,0.00131278864112837,F444W,4.421
3.767233251,0.00139141917059413,F444W,4.421
3.768584482,0.0014739685563709,F444W,4.421
3.769935714,0.00156105720919811,F444W,4.421
3.771286945,0.00165288290875332,F444W,4.421
3.772638177,0.00174897311469775,F444W,4.421
3.773989408,0.00184993697697861,F444W,4.421
3.77534064,0.00195627084872234,F444W,4.421
3.776691871,0.00206783849563562,F444W,4.421
3.778043103,0.00218551808134112,F444W,4.421
3.779394334,0.0023093849589526,F444W,4.421
3.780745565,0.00243957589035262,F444W,4.421
3.782096797,0.00257697791208164,F444W,4.421
3.783448028,0.00272181621870095,F444W,4.421
3.78479926,0.00287434303265592,F444W,4.421
3.786150491,0.00303556552535949,F444W,4.421
3.787501723,0.0032059202091263,F444W,4.421
3.788852954,0.00338584373473137,F444W,4.421
3.790204185,0.00357627255180462,F444W,4.421
3.791555417,0.00377766163253774,F444W,4.421
3.792906648,0.00399095152016895,F444W,4.421
3.79425788,0.00421754830371092,F444W,4.421
3.795609111,0.00445798399629847,F444W,4.421
3.796960343,0.00471337827015841,F444W,4.421
3.798311574,0.0049854497666432,F444W,4.421
3.799662806,0.0052748260050782,F444W,4.421
3.801014037,0.00558272119789984,F444W,4.421
3.802365268,0.00591112099309765,F444W,4.421
3.8037165,0.00626166355090088,F444W,4.421
3.805067731,0.00663627027063569,F444W,4.421
3.806418963,0.0070373902453986,F444W,4.421
3.807770194,0.00746657457371708,F444W,4.421
3.809121426,0.00792590464376923,F444W,4.421
3.810472657,0.0084189651052893,F444W,4.421
3.811823889,0.00894823881542716,F444W,4.421
3.81317512,0.00951627072975951,F444W,4.421
3.814526351,0.01012726867266628,F444W,4.421
3.815877583,0.01078473270961815,F444W,4.421
3.817228814,0.01149268424077625,F444W,4.421
3.818580046,0.01225690908407638,F444W,4.421
3.819931277,0.01308152245794892,F444W,4.421
3.821282509,0.01397118252383525,F444W,4.421
3.82263374,0.01493379967652456,F444W,4.421
3.823984971,0.01597543983216994,F444W,4.421
3.825336203,0.01710173817650728,F444W,4.421
3.826687434,0.0183216453692956,F444W,4.421
3.828038666,0.01964116472285489,F444W,4.421
3.829389897,0.02107163116319402,F444W,4.421
3.830741129,0.02262237290145997,F444W,4.421
3.83209236,0.02430233081948749,F444W,4.421
3.833443592,0.02612608869222206,F444W,4.421
3.834794823,0.02810512102844775,F444W,4.421
3.836146054,0.03025081475823998,F444W,4.421
3.837497286,0.03258168750879112,F444W,4.421
3.838848517,0.03511144042053299,F444W,4.421
3.840199749,0.03785338452953066,F444W,4.421
3.84155098,0.04082977144628678,F444W,4.421
3.842902212,0.04405602164650259,F444W,4.421
3.844253443,0.04754672217752767,F444W,4.421
3.845604674,0.05132810904203244,F444W,4.421
3.846955906,0.05541704970016965,F444W,4.421
3.848307137,0.05982949810993393,F444W,4.421
3.849658369,0.06459462421662163,F444W,4.421
3.8510096,0.06972310240904894,F444W,4.421
3.852360832,0.07524557525323697,F444W,4.421
3.853712063,0.08117707496183342,F444W,4.421
3.855063295,0.08752851757387398,F444W,4.421
3.856414526,0.09432852254625218,F444W,4.421
3.857765757,0.10158419929740732,F444W,4.421
3.859116989,0.10929600347078328,F444W,4.421
3.86046822,0.11748655824362786,F444W,4.421
3.861819452,0.1261518710418366,F444W,4.421
3.863170683,0.13528001653762153,F444W,4.421
3.864521915,0.14488332578520763,F444W,4.421
3.865873146,0.15494174144734524,F444W,4.421
3.867224377,0.16542652413524156,F444W,4.421
3.868575609,0.17633736662140542,F444W,4.421
3.86992684,0.187638041428328,F444W,4.421
3.871278072,0.19928196679907567,F444W,4.421
3.872629303,0.2112525316648984,F444W,4.421
3.873980535,0.2234938902198461,F444W,4.421
3.875331766,0.2359427753374293,F444W,4.421
3.876682998,0.24857038260514008,F444W,4.421
3.878034229,0.261296105740441,F444W,4.421
3.87938546,0.27408323990201916,F444W,4.421
3.880736692,0.28685655802778054,F444W,4.421
3.882087923,0.2995461480746493,F444W,4.421
3.883439155,0.3121220789971186,F444W,4.421
3.884790386,0.3245135096809342,F444W,4.421
3.886141618,0.3366579379944408,F444W,4.421
3.887492849,0.34853473832414966,F444W,4.421
3.888844081,0.36008563960492723,F444W,4.421
3.890195312,0.3712696589456659,F444W,4.421
3.891546543,0.38207953643565273,F444W,4.421
3.892897775,0.3924756104945305,F444W,4.421
3.894249006,0.40243253111554617,F444W,4.421
3.895600238,0.4119577092614723,F444W,4.421
3.896951469,0.4210272913536571,F444W,4.421
3.898302701,0.4296351182464794,F444W,4.421
3.899653932,0.43779792309199295,F444W,4.421
3.901005163,0.44551502664204695,F444W,4.421
3.902356395,0.4527978188103715,F444W,4.421
3.903707626,0.4596624821260139,F444W,4.421
3.905058858,0.4661270765336517,F444W,4.421
3.906410089,0.4721973748499741,F444W,4.421
3.907761321,0.4779039150152139,F444W,4.421
3.909112552,0.4832744253133608,F444W,4.421
3.910463784,0.48830400025692827,F444W,4.421
3.911815015,0.4930231328391494,F444W,4.421
3.913166246,0.4974614922232916,F444W,4.421
3.914517478,0.5016031854200884,F444W,4.421
3.915868709,0.5054804119006897,F444W,4.421
3.917219941,0.5091276358720414,F444W,4.421
3.918571172,0.5125198125336179,F444W,4.421
3.919922404,0.5156880331736962,F444W,4.421
3.921273635,0.518671372322311,F444W,4.421
3.922624866,0.5214326747937214,F444W,4.421
3.923976098,0.5240046357845001,F444W,4.421
3.925327329,0.5264325129796645,F444W,4.421
3.926678561,0.5286683971143916,F444W,4.421
3.928029792,0.5307738685830262,F444W,4.421
3.929381024,0.5327058528056431,F444W,4.421
3.930732255,0.5344958303384879,F444W,4.421
3.932083487,0.5361827495045257,F444W,4.421
3.933434718,0.5377143520753027,F444W,4.421
3.934785949,0.5391294576112606,F444W,4.421
3.936137181,0.5404660205285425,F444W,4.421
3.937488412,0.5416636981221004,F444W,4.421
3.938839644,0.5427680808002286,F444W,4.421
3.940190875,0.5438166305618264,F444W,4.421
3.941542107,0.5447439546421843,F444W,4.421
3.942893338,0.5455970870735924,F444W,4.421
3.944244569,0.5464153547715976,F444W,4.421
3.945595801,0.5471252773570365,F444W,4.421
3.946947032,0.5477758720664281,F444W,4.421
3.948298264,0.5484112809394011,F444W,4.421
3.949649495,0.5489496620330819,F444W,4.421
3.951000727,0.5494883173127931,F444W,4.421
3.952351958,0.549941852219626,F444W,4.421
3.95370319,0.5503523698579555,F444W,4.421
3.955054421,0.5507776496939598,F444W,4.421
3.956405652,0.5511297846483494,F444W,4.421
3.957756884,0.5514530013935213,F444W,4.421
3.959108115,0.5518009419708141,F444W,4.421
3.960459347,0.5520857063734654,F444W,4.421
3.961810578,0.5523491222960604,F444W,4.421
3.96316181,0.5526398442244237,F444W,4.421
3.964513041,0.5528757178406247,F444W,4.421
3.965864273,0.5530968007005652,F444W,4.421
3.967215504,0.5533499839353748,F444W,4.421
3.968566735,0.553553533948522,F444W,4.421
3.969917967,0.5537471171910296,F444W,4.421
3.971269198,0.5539767710663986,F444W,4.421
3.97262043,0.5541596546242198,F444W,4.421
3.973971661,0.5543414361017962,F444W,4.421
3.975322893,0.5545619918112485,F444W,4.421
3.976674124,0.5547372606217228,F444W,4.421
3.978025355,0.5549583440155125,F444W,4.421
3.979376587,0.5551279987865851,F444W,4.421
3.980727818,0.5552958621444559,F444W,4.421
3.98207905,0.5555071568256156,F444W,4.421
3.983430281,0.5556709516654271,F444W,4.421
3.984781513,0.5558314861309961,F444W,4.421
3.986132744,0.5560350580196157,F444W,4.421
3.987483976,0.5561953443948154,F444W,4.421
3.988835207,0.5563497648934166,F444W,4.421
3.990186438,0.5565484205896014,F444W,4.421
3.99153767,0.5567061897205235,F444W,4.421
3.992888901,0.5568595752899455,F444W,4.421
3.994240133,0.5570548952691867,F444W,4.421
3.995591364,0.5572107146552923,F444W,4.421
3.996942596,0.5573628045484408,F444W,4.421
3.998293827,0.5575510152549048,F444W,4.421
3.999645058,0.5577016721292272,F444W,4.421
4.00099629,0.5578476735871216,F444W,4.421
4.002347521,0.5579940625481153,F444W,4.421
4.003698753,0.5581214741046889,F444W,4.421
4.005049984,0.5582697166089005,F444W,4.421
4.006401216,0.5583931366596873,F444W,4.421
4.007752447,0.5585179266696785,F444W,4.421
4.009103679,0.5586680198394398,F444W,4.421
4.01045491,0.5587923392735364,F444W,4.421
4.011806141,0.5589165211957338,F444W,4.421
4.013157373,0.5590682070557036,F444W,4.421
4.014508604,0.5591933434437362,F444W,4.421
4.015859836,0.5593164951709205,F444W,4.421
4.017211067,0.5594639494855884,F444W,4.421
4.018562299,0.5595869874530095,F444W,4.421
4.01991353,0.5597052681662325,F444W,4.421
4.021264761,0.5598504747436228,F444W,4.421
4.022615993,0.5599755546123462,F444W,4.421
4.023967224,0.5600969716241273,F444W,4.421
4.025318456,0.5602467139358773,F444W,4.421
4.026669687,0.5603738520246855,F444W,4.421
4.028020919,0.5605272711121788,F444W,4.421
4.02937215,0.5606520860027323,F444W,4.421
4.030723382,0.5607808119831275,F444W,4.421
4.032074613,0.5609380960704546,F444W,4.421
4.033425844,0.5610609579726782,F444W,4.421
4.034777076,0.5611860372251194,F444W,4.421
4.036128307,0.5613425942270371,F444W,4.421
4.037479539,0.5614651755050822,F444W,4.421
4.03883077,0.5615873645497009,F444W,4.421
4.040182002,0.5617488276792211,F444W,4.421
4.041533233,0.5618739798266261,F444W,4.421
4.042884465,0.5619970981335085,F444W,4.421
4.044235696,0.5621622767209418,F444W,4.421
4.0455869270000004,0.5622887979830953,F444W,4.421
4.046938159,0.5624115111560787,F444W,4.421
4.04828939,0.5625740837594988,F444W,4.421
4.049640622,0.5626967207385453,F444W,4.421
