filter,wavelength,throughput,lambda_c,speclite_filter,source
y,0.7825000000001096,6.33881073460907e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7826000000001095,6.33871211343504e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7827000000001096,6.338613485745123e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7828000000001096,6.33851485153303e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7829000000001097,6.338416210805891e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7830000000001097,6.338317563570872e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7831000000001097,6.338241256777073e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7832000000001097,6.338164940334383e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7833000000001098,6.338088614236429e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7834000000001098,6.338012278490259e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7835000000001098,6.337935933089496e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7836000000001098,6.337859578054606e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7837000000001099,6.337783213372504e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7838000000001099,6.337706839050237e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7839000000001098,6.337630455094853e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7840000000001098,6.33755406150674e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7841000000001099,6.337532493731052e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7842000000001099,6.337510917864495e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7843000000001099,6.337489333893801e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.78440000000011,6.33746774183255e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.78450000000011,6.337446141674183e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7846000000001101,6.337424533438985e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7847000000001101,6.337402917106984e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7848000000001101,6.337381292698459e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7849000000001102,6.337359660206863e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7850000000001102,6.337338019639008e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7851000000001102,6.337277792929615e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7852000000001101,6.337217558792681e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7853000000001102,6.337157317248621e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7854000000001102,6.337097068291027e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7855000000001102,6.337036811926895e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7856000000001102,6.336976548156516e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7857000000001103,6.336916276986894e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7858000000001103,6.336855998411613e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7859000000001103,6.336795712444378e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7860000000001103,6.336735419077522e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7861000000001104,6.335538729310325e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7862000000001104,6.33434199050661e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7863000000001105,6.333145202673432e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7864000000001105,6.33194836581787e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7865000000001106,6.330751479955128e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7866000000001105,6.330851850783266e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7867000000001105,6.330952213748219e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7868000000001105,6.331052568849663e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7869000000001106,6.331152916080556e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7870000000001106,6.331253255452344e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7871000000001106,6.32985702146777e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7872000000001106,6.328460821611992e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7873000000001107,6.327064655905327e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7874000000001107,6.32566852434798e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7875000000001107,6.324272426948288e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7876000000001107,6.32417363009256e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7877000000001108,6.324074826878633e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7878000000001107,6.323976017300215e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7879000000001107,6.32387720136443e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7880000000001107,6.323778379070347e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7881000000001108,6.322468816255522e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7882000000001108,6.321159247554276e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7883000000001109,6.319849672975965e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7884000000001109,6.31854009252997e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.788500000000111,6.317230506224219e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.788600000000111,6.314623744036362e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.788700000000111,6.312016981107795e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.788800000000111,6.309410217463922e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7889000000001111,6.306803453116748e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7890000000001111,6.304196688084868e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.789100000000111,6.301510283463994e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.789200000000111,6.298823948211863e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7893000000001111,6.296137682348715e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7894000000001111,6.293451485881397e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7895000000001111,6.290765358833043e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7896000000001111,6.290673393312537e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7897000000001112,6.290581421370592e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7898000000001112,6.290489443007599e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7899000000001112,6.290397458223942e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7900000000001113,6.290305467033468e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7901000000001113,6.2902517552431e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7902000000001114,6.290198036159697e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7903000000001114,6.290144309776815e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7904000000001113,6.290090576108127e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7905000000001114,6.290036835153899e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7906000000001114,6.289983086914383e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7907000000001114,6.289929331383147e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7908000000001114,6.289875568580566e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7909000000001115,6.289821798500187e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7910000000001115,6.289768021145254e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7911000000001115,6.292371824873776e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7912000000001115,6.294975628967036e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7913000000001116,6.297579433416695e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7914000000001116,6.300183238207698e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7915000000001116,6.302787043335515e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7916000000001115,6.302797105144445e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7917000000001116,6.302807158997954e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7918000000001116,6.302817204909488e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7919000000001117,6.302827242872371e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7920000000001117,6.302837272891894e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7921000000001118,6.301556652993994e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7922000000001118,6.300276018214234e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7923000000001118,6.298995368560324e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7924000000001118,6.297714704039969e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7925000000001119,6.296434024670474e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7926000000001119,6.297747130736068e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7927000000001119,6.299060235314465e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7928000000001119,6.300373338384571e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.792900000000112,6.301686439952104e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.793000000000112,6.302999540025653e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7931000000001119,6.306874576707169e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7932000000001119,6.310749586195598e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.793300000000112,6.314624568475352e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.793400000000112,6.318499523530818e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.793500000000112,6.322374451359814e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7936000000001121,6.326249351940037e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7937000000001121,6.330124225269296e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7938000000001122,6.333999071331995e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7939000000001122,6.337873890105825e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7940000000001122,6.341748681584246e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7941000000001123,6.34174246054634e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7942000000001123,6.34173622898646e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7943000000001122,6.341729986904609e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7944000000001122,6.341723734307491e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7945000000001123,6.341717471193643e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7946000000001123,6.340414324110532e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7947000000001123,6.339111169093389e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7948000000001123,6.337808006144638e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7949000000001124,6.336504835280103e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7950000000001124,6.335201656493997e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7951000000001124,6.332559937039534e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7952000000001124,6.329918249640276e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7953000000001125,6.327276594304038e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7954000000001125,6.324634971038656e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7955000000001125,6.321993379854255e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7956000000001126,6.31546139281649e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7957000000001127,6.308929496898639e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7958000000001126,6.30239769212324e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7959000000001126,6.295865978519546e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7960000000001126,6.289334356121266e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7961000000001127,6.286763178323664e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7962000000001127,6.284191974085195e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7963000000001127,6.281620743427827e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7964000000001127,6.279049486360127e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7965000000001128,6.276478202912846e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7966000000001128,6.281687678797744e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7967000000001128,6.286897183537874e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7968000000001128,6.292106717116067e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7969000000001129,6.297316279528544e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7970000000001128,6.302525870736403e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7971000000001128,6.306304584154641e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7972000000001128,6.310083153981699e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7973000000001129,6.313861580212669e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7974000000001129,6.317639862829249e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.797500000000113,6.321418001830307e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.797600000000113,6.322602640923914e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7977000000001131,6.323787228318647e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7978000000001131,6.324971764015397e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7979000000001131,6.326156248015062e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7980000000001131,6.327340680310462e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7981000000001132,6.32731176113813e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7982000000001132,6.327282834495324e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7983000000001131,6.327253900395624e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7984000000001131,6.327224958825787e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7985000000001132,6.327196009799389e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7986000000001132,6.327167053316592e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7987000000001132,6.327138089384274e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7988000000001132,6.327109117989195e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7989000000001133,6.327080139151631e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7990000000001133,6.327051152872038e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7991000000001133,6.327278924021321e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7992000000001134,6.327506691513494e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7993000000001134,6.32773445534776e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7994000000001135,6.327962215530042e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7995000000001135,6.328189972056603e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7996000000001134,6.325824111117147e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7997000000001135,6.323458059847849e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7998000000001135,6.321091818251198e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.7999000000001135,6.318725386343113e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8000000000001135,6.316358764125764e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8001000000001136,6.313701000620709e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8002000000001136,6.311043283109061e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8003000000001136,6.308385611604517e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8004000000001136,6.30572798610739e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8005000000001137,6.303070406641031e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8006000000001137,6.303006703122798e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8007000000001137,6.302942993218418e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8008000000001136,6.302879276921478e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8009000000001137,6.30281555423896e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8010000000001137,6.302751825171307e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8011000000001138,6.302825152693022e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8012000000001138,6.302898472728995e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8013000000001139,6.30297178527903e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8014000000001139,6.303045090349614e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8015000000001139,6.303118387948729e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8016000000001139,6.304488631084316e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.801700000000114,6.30585889689743e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.801800000000114,6.307229185400587e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.801900000000114,6.30859949657278e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.802000000000114,6.309969830418324e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.802100000000114,6.310030429423158e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.802200000000114,6.310091020988433e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.802300000000114,6.310151605107288e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.802400000000114,6.310212181792977e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8025000000001141,6.310272751038644e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8026000000001141,6.31033331285084e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8027000000001141,6.310393867236112e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8028000000001141,6.310454414187602e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8029000000001142,6.310514953711861e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8030000000001142,6.310575485816705e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8031000000001143,6.311741166933387e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8032000000001143,6.312906789055814e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8033000000001144,6.31407235217861e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8034000000001144,6.315237856303084e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8035000000001143,6.316403301422386e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8036000000001143,6.316271711831268e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8037000000001144,6.316140117283432e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8038000000001144,6.316008517779358e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8039000000001144,6.315876913319539e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8040000000001144,6.315745303918006e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8041000000001145,6.315748173536553e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8042000000001145,6.315751035701655e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8043000000001145,6.315753890413368e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8044000000001145,6.315756737671739e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8045000000001146,6.315759577486503e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8046000000001146,6.318356152107449e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8047000000001145,6.320952721611004e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8048000000001146,6.323549285975705e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8049000000001146,6.326145845206887e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8050000000001147,6.328742399296566e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8051000000001147,6.331403237600022e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8052000000001147,6.334064123523108e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8053000000001148,6.336725057071064e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8054000000001148,6.33938603822903e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8055000000001148,6.342047066992568e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8056000000001148,6.342114231602476e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8057000000001149,6.342181388863414e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8058000000001149,6.342248538788607e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8059000000001149,6.342315681377879e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8060000000001148,6.342382816624174e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.806100000000115,6.342299072525302e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8062000000001149,6.34221532249977e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8063000000001149,6.342131566554625e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8064000000001149,6.342047804696893e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.806500000000115,6.341964036920224e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.806600000000115,6.341880263224938e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8067000000001151,6.341796483624786e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8068000000001151,6.341712698120095e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8069000000001152,6.341628906711202e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8070000000001152,6.341545109398615e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8071000000001152,6.341612168760622e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8072000000001152,6.341679220820074e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8073000000001153,6.341746265563409e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8074000000001152,6.341813303010541e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8075000000001152,6.341880333147896e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8076000000001152,6.341947355988694e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8077000000001153,6.342014371532767e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8078000000001153,6.342081379773229e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8079000000001153,6.342148380723307e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8080000000001153,6.342215374381369e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8081000000001154,6.341020375231559e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8082000000001154,6.339825328881059e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8083000000001154,6.338630235329182e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8084000000001154,6.337435094588643e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8085000000001155,6.336239906658743e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8086000000001156,6.335044671538805e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8087000000001155,6.333849389248231e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8088000000001155,6.332654059786337e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8089000000001156,6.33145868315914e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8090000000001156,6.33026325936577e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8091000000001156,6.328917328736636e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8092000000001156,6.327571411242721e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8093000000001157,6.32622550688465e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8094000000001157,6.324879615669747e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8095000000001157,6.323533737613533e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8096000000001157,6.323484997840424e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8097000000001158,6.323436251232337e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8098000000001158,6.3233874977962e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8099000000001157,6.323338737532237e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8100000000001157,6.323289970447549e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8101000000001158,6.323395088745791e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8102000000001158,6.323500200413053e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8103000000001158,6.323605305449027e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8104000000001159,6.323710403860106e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8105000000001159,6.323815495636265e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.810600000000116,6.321326151843696e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.810700000000116,6.318836715206231e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.810800000000116,6.316347185744224e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8109000000001161,6.313857563464632e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8110000000001161,6.31136784836615e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8111000000001161,6.307539583396275e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.811200000000116,6.303711234051723e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8113000000001162,6.299882800338536e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8114000000001161,6.296054282269475e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8115000000001161,6.292225679872193e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8116000000001161,6.289694372342093e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8117000000001162,6.287163006666166e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8118000000001162,6.284631582850635e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8119000000001162,6.282100100901739e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8120000000001162,6.279568560827368e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8121000000001163,6.278461868781207e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8122000000001163,6.277355096132572e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8123000000001164,6.27624824289177e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8124000000001164,6.275141309049003e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8125000000001165,6.274034294603993e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8126000000001165,6.263843523459269e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8127000000001164,6.253652119917102e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8128000000001164,6.243460083995845e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8129000000001165,6.233267415700481e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8130000000001165,6.223074115024981e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8131000000001165,6.2034643883092e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8132000000001165,6.183855550829266e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8133000000001166,6.164247602621819e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8134000000001166,6.144640543730236e-05,0.9766889809555293,lsst2023-y,lsst2023
y,0.8135000000001166,6.125034374218181e-05,0.9766889809555293,lsst2023-y,lsst2023
